id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26377105,"Apartment next ""Schloss Schönbrunn""",13394586,Tina,,Rudolfsheim-Fnfhaus,48.18611989604679,16.330668223909647,Entire home/apt,32,2,1,2019-02-01,1,3,312
26377546,Charming City Center Apartment,7791056,Markus,,Alsergrund,48.22505256172924,16.351737881750577,Entire home/apt,65,2,16,2019-01-01,2.15,1,7
26378588,Bohemian comfort in Vienna,33101532,Ivy,,Favoriten,48.1748215364875,16.377669388635127,Private room,44,2,13,2018-11-04,1.78,1,0
26378843,Charming City Center Apartment for 3,198363740,Paula,,Josefstadt,48.21263703164377,16.344649613475504,Entire home/apt,55,2,8,2018-08-29,1.11,2,0
26381567,"Family apartment next ""Schloss Schönbrunn""",13394586,Tina,,Rudolfsheim-Fnfhaus,48.18755256240776,16.33046191942597,Entire home/apt,35,2,0,,,3,316
26383049,Students' room in great location,78264041,Raffael,,Ottakring,48.213949897246984,16.333290847857437,Shared room,30,2,12,2019-01-01,1.77,1,89
26384915,Cozy 28m2 room with private balcony and bath,187724555,Gian-Luca,,Margareten,48.183418255517786,16.36059175230018,Private room,30,3,2,2018-10-01,0.30,1,90
26387872,Beautiful One Room Apartment,116675299,Max,,Alsergrund,48.226551122680696,16.35226847833139,Entire home/apt,40,4,9,2018-12-17,1.27,1,78
26389227,Wohnung neben Prater im 2. Bezirk,108463573,Thomas,,Leopoldstadt,48.215063245181575,16.391995378277464,Private room,29,2,6,2019-01-20,1.98,1,245
26390273,Room 5.,104953821,Norbu,,Neubau,48.20565765307673,16.342869504113267,Private room,35,30,6,2018-08-26,0.92,6,91
26393148,Cosy Room near Schloss Belvedere and Hauptbahnhof,51990235,Jixin,,Favoriten,48.17593505372654,16.37309358624875,Private room,40,3,4,2019-01-04,0.79,1,363
26394228,Vienna Central Boutique Apartment,6761371,Matthias Alexander,,Leopoldstadt,48.21415132807345,16.389844987353246,Entire home/apt,69,2,30,2019-01-01,4.15,2,0
26397159,Charmante Altbauwohnung in bester Lage,35934336,Tina,,Josefstadt,48.213386392800174,16.34099169787871,Entire home/apt,50,5,2,2018-07-29,0.30,1,6
26409002,Cozy apartment in the heart of Vienna,67149052,Shadia,,Josefstadt,48.21400758155298,16.344320165781266,Entire home/apt,68,2,4,2019-01-01,0.57,1,252
26410093,Splendid Apartment Vienna,198589034,Agnes,,Rudolfsheim-Fnfhaus,48.19700344816146,16.321575422791835,Entire home/apt,66,2,14,2019-01-30,2.31,1,224
26410320,"» Stylish, Bo-Ho Apt - Heart Of Vienna «",87827483,Florian,,Landstra§e,48.20136603896187,16.401087478778127,Entire home/apt,50,1,32,2019-01-07,4.32,3,81
26410563,» Stylish & Modern Apt - Heart Of Vienna «,87827483,Florian,,Landstra§e,48.20131513603409,16.399464505964495,Entire home/apt,50,1,46,2019-01-26,6.27,3,90
26411414,Charming Villa in one of Viennas most Nobel Areas,198595616,Andrea,,Dbling,48.26194326347396,16.352231252092682,Entire home/apt,490,2,10,2019-01-01,1.56,1,348
26411687,Charming Central Apartment,198598511,Karin,,Neubau,48.202602861999814,16.345706431962977,Entire home/apt,55,1,29,2019-01-12,4.39,1,253
26414345,Kleines Zimmer No 2,151869337,Linda & Egor,,Wieden,48.196218674362804,16.366373280264728,Private room,350,1,2,2018-06-30,0.27,2,180
26416341,* Alsergrund VIENNA Apartment * (Close to center),37849479,Paloma Emilia,,Alsergrund,48.22814213908149,16.355881079305245,Entire home/apt,29,1,34,2019-01-20,5.02,5,70
26416561,Cozy flat in the city center/historical 8 District,198633968,Lina,,Josefstadt,48.207616010173965,16.34805108062187,Entire home/apt,46,2,9,2019-02-08,1.29,1,7
26418835,Beautiful 3 rooms apartment near Schönbrunn,198650426,Aleksandra,,Meidling,48.1821950045609,16.324376626836237,Entire home/apt,150,3,0,,,1,0
26419551,CENTRAL CITY APARTMENT,7395946,Caroline,,Mariahilf,48.19707463266436,16.354424493557953,Entire home/apt,70,2,29,2019-01-26,4.70,1,11
26420617,Cozy apartment near the city center,198663527,Harald,,Landstra§e,48.199279231566464,16.405575735070187,Entire home/apt,56,3,1,2019-01-01,0.75,1,0
26423415,"Schönes, ruhiges WG Zimmer in Ubahnnähe",5510080,Maria,,Neubau,48.20573011092016,16.337465128734976,Private room,22,1,16,2018-12-19,2.26,2,10
26423631,Kuschelige Wohnung im 7. Bezirk mit Balkon,5510080,Maria,,Neubau,48.20574336463149,16.337420126282204,Entire home/apt,38,1,2,2018-07-25,0.30,2,0
26423970,Apartment 1 Bedroom with Gardenterrace,4331202,Florian,,Alsergrund,48.223316305684506,16.355679949878095,Entire home/apt,89,3,1,2018-09-30,0.23,46,191
26431839,Home next to Opera House,198363740,Paula,,Wieden,48.20054809600294,16.367881797793647,Entire home/apt,75,2,9,2018-09-27,1.27,2,0
26434774,urban vienna loft,57396259,Viktoria,,Whring,48.220403821920485,16.336344525976116,Entire home/apt,45,1,6,2018-10-27,0.87,1,11
26435812,Private bedroom in modern and cozy apartment,10585048,Ely,,Meidling,48.180889670613176,16.34506941540404,Private room,50,2,5,2019-01-02,0.79,2,175
26436115,"Cozy, big room with great public connection :-)",24230559,Felix,,Hernals,48.21556858446842,16.336014456627414,Private room,23,7,0,,,3,0
26440755,"Vienna Small Original(13) near Sub, 10min 2 centre",151352772,Stefan,,Landstra§e,48.19613664805895,16.399269422536253,Entire home/apt,40,1,33,2018-12-31,4.95,4,261
26441297,Super Central Cozy Room,61985566,Kursav & Hazel,,Whring,48.22190558322741,16.3417558548737,Private room,31,1,30,2018-12-24,4.05,2,0
26441598,"Modern apartment with 2 bedrooms, balcony, green",10585048,Ely,,Meidling,48.1812170800809,16.344817581714146,Private room,68,3,0,,,2,362
26442942,Lovely flatshare room close to city centre,151484202,Benjamin,,Margareten,48.18777975875827,16.364399402309154,Private room,20,10,3,2018-09-29,0.47,1,0
26443523,3 Zimmer Wohnung Nähe Schloss Schönbrunn + Ubahn,190477136,Derya,,Penzing,48.19288303585383,16.291285796466084,Entire home/apt,65,3,7,2019-01-01,0.96,1,0
26443776,"Bright and spacious room, near city center",46786280,Linus,,Mariahilf,48.192734209157315,16.346427346301233,Private room,26,2,7,2018-09-25,0.96,1,0
26443842,Luxurious Rooftop Apartment,197860229,Marie,,Landstra§e,48.198276261364995,16.385028414851636,Entire home/apt,150,2,20,2019-02-03,3.05,1,289
26444552,Modern&Cozy  Apartment Vol.2,20693406,Lucie & Markus,,Leopoldstadt,48.22350977091079,16.386051541346674,Entire home/apt,66,1,37,2019-01-29,5.16,2,174
26447378,nice room for rent,4461006,Nicolás,,Meidling,48.181907190922985,16.333917410845228,Private room,20,1,11,2019-02-03,1.47,1,10
26457330,"Privat Zimmer, nah an Westbahnhof",38756789,Sam,,Rudolfsheim-Fnfhaus,48.190121960102005,16.3295696214546,Private room,29,10,2,2018-08-24,0.32,3,179
26460248,"beautiful,bright place in a lively, colourful hood",52413773,Mara,,Ottakring,48.20851149952833,16.330582272427936,Entire home/apt,35,3,12,2018-09-02,1.73,1,0
26460706,Cosy room with own bathroom in heart of Vienna,147623005,Liacu,,Leopoldstadt,48.22206346425435,16.381965363276944,Private room,90,1,12,2018-12-21,2.47,1,88
26462890,Cosy apartment with great view (near VIC),75981672,Marina,,Donaustadt,48.2217996248179,16.42781643774337,Entire home/apt,80,130,3,2018-09-28,0.41,1,0
26463348,Luna's home,19280223,Luna,,Alsergrund,48.216508146576864,16.343221349250204,Private room,28,1,9,2018-09-15,1.24,1,0
26463664,schönes altbau zimmer 9ten Bezirk in WIEN,199001338,Junjun,,Alsergrund,48.22164301039326,16.349497213142843,Private room,30,2,4,2018-12-17,0.64,1,0
26463751,"Great loft near UNO/VIC, only 10 mins to Centre",8581046,Dorothee,,Donaustadt,48.235962742087054,16.424282776131733,Entire home/apt,99,2,14,2019-01-01,2.00,1,21
26469599,Vienna Grand Apartment with 3 Bedrooms for Family,199050565,Bella,,Favoriten,48.17599286933471,16.357004479294076,Entire home/apt,100,1,3,2018-12-26,1.17,2,16
26472359,Modern penthouse apartment with terrace,199073890,Maximilian,,Margareten,48.19252643325368,16.35944781268241,Entire home/apt,90,3,25,2019-01-13,4.44,1,192
26472728,wonderful place vienna,174349629,Chang,,Ottakring,48.21515869505746,16.322955491277767,Private room,20,1,6,2018-08-05,0.80,1,0
26481594,Cozy little apartment in Central Vienna,76073889,Anita,,Leopoldstadt,48.21980325446928,16.376302682776522,Entire home/apt,35,12,3,2018-08-15,0.40,1,0
26484574,"Central flat, close to 1 district and many plants",16988381,Anja,,Leopoldstadt,48.22151820500874,16.383722917087766,Entire home/apt,40,2,9,2018-11-18,1.26,1,0
26488125,comfortable room # 13 minutes to centre,4042594,Wiltrud,,Favoriten,48.171538844257725,16.382909180150723,Private room,23,4,7,2019-01-20,1.03,5,0
26488496,Loftlike rooftop overviewing Vienna,8070361,Helmut,,Rudolfsheim-Fnfhaus,48.19266189357688,16.324248179714363,Entire home/apt,85,2,8,2018-12-30,1.29,1,179
26490184,Cozy room near-Central railway station*HBh*,199223667,Vasu,,Favoriten,48.17500961100885,16.368030920907554,Private room,25,2,71,2019-02-03,9.95,1,54
26491490,50 m^2 in Vienna's best district,27427828,Adoniran,,Neubau,48.20141948585119,16.33796489987193,Entire home/apt,45,2,25,2018-12-26,3.87,1,0
26491677,Cozy room with a view close to city center,31438196,JeeHye,,Landstra§e,48.20233527266531,16.39815863064251,Private room,35,1,15,2019-01-01,2.43,1,64
26492313,Vienna - walking distance to the city!,199239832,Gundula,,Leopoldstadt,48.21728084805033,16.392028995582834,Entire home/apt,115,1,7,2019-01-02,1.54,1,177
26495839,"Happy Day Apartment, Mariahilf",92980780,Wolf,,Mariahilf,48.1958621936052,16.348124689366102,Entire home/apt,70,1,26,2018-12-26,3.70,2,317
26496627,Charming & Trendy. 10 min to DT. Refurbished 2018,1108400,Dan,,Rudolfsheim-Fnfhaus,48.19427791501023,16.337635705012936,Entire home/apt,39,14,6,2019-01-04,1.35,25,346
26497034,30qm Apartment LONGTERM,94784369,Karin,,Ottakring,48.215388065409705,16.310769075523915,Entire home/apt,21,28,1,2018-12-29,0.70,2,0
26498346,A Private cozy bedroom near Reumannplatz Vienna,147957163,Lam,,Favoriten,48.1659381860859,16.390694799064846,Private room,12,1,6,2018-07-23,0.81,1,0
26504214,Cozy room 24m2,199343462,Martina,,Whring,48.229451849638046,16.33042994750799,Private room,21,2,11,2018-09-14,1.66,1,0
26506552,Spacious City Centre Appartement,49272410,Szabi,,Neubau,48.20140980656887,16.34114077007719,Entire home/apt,99,2,11,2018-12-16,1.69,1,3
26506994,A nice and new designed appartment,198323770,Karin,,Favoriten,48.176492723208604,16.365960494785973,Entire home/apt,60,3,20,2019-01-02,2.84,2,325
26507460,studio apartment,82242601,Sara,,Ottakring,48.21630642334381,16.31838855002743,Entire home/apt,25,3,4,2018-12-31,0.68,1,0
26508010,Sigrid s Creativ Wohnsalon,5983497,Sigrid,,Margareten,48.19404854614699,16.357268051090006,Private room,25,1,18,2019-01-05,2.44,1,150
26509402,"SUPERHOST residence assisted by ""ALEXA""",103028422,Yvonne & Gurvinder,,Favoriten,48.165964514231305,16.38218675284078,Entire home/apt,50,1,11,2019-01-26,1.58,8,22
26509511,Vienna by walking - cosy room for 2,80556977,Michael,,Alsergrund,48.2163314584865,16.358419732414248,Private room,29,2,3,2018-07-15,0.41,1,0
26510025,Quiet flat next to Yppenmarkt (50sqm),82101705,Christoph,,Ottakring,48.21460082882195,16.338036623170343,Entire home/apt,55,2,7,2018-12-09,1.13,1,7
26512788,Apartment 2nd District - NEW  Air conditioned,199408180,Jutta,,Leopoldstadt,48.215989703751546,16.382273078609625,Entire home/apt,75,2,13,2018-12-22,1.88,2,219
26514464,A lovely two bedroom apartment close to Rathaus,6623995,Adiam,,Josefstadt,48.20920289984199,16.3444284809001,Entire home/apt,70,1,14,2018-08-06,1.95,1,0
26514856,//Cozy And Stylish Apartement,47517963,Olga,,Whring,48.226702599463714,16.333185560709367,Private room,50,1,29,2019-01-04,3.95,1,84
26525493,"Whole 50m2 flat in vienna near train station u6,u3",192235206,Julia Anna,,Ottakring,48.20541091870345,16.33176250914729,Entire home/apt,80,2,6,2019-01-02,0.85,1,178
26526310,"62sqm flat, 4 pax, balcony, nice area of Vienna",6783252,Jochen,,Whring,48.22894151373335,16.327884730261246,Entire home/apt,31,3,1,2018-07-28,0.15,1,0
26526366,Modern Cozy Rooftop in 5th District (Private room),42526396,Ray/Christian,,Margareten,48.18196611893124,16.347974692634658,Private room,35,1,21,2019-02-07,3.10,2,166
26529200,Cosy Room near to belvedere,129384680,Sophie,,Landstra§e,48.19520943426286,16.386999870471527,Private room,40,3,1,2018-08-08,0.16,1,0
26542103,"Charming apartment with balcony, quiet and central",15594235,Anna,,Alsergrund,48.22896786370372,16.360188895923844,Entire home/apt,80,3,2,2018-12-08,0.61,2,3
26545982,Gemütliches Privatzimmer in 2er WG 1,160805294,Max,,Landstra§e,48.19250754796607,16.384967630343432,Private room,40,2,3,2018-08-21,0.48,2,0
26546891,Gemütliches Privatzimmer in 2er WG 2,160805294,Max,,Landstra§e,48.19311133056801,16.386239950716913,Private room,35,2,0,,,2,0
26547384,Cozy room near city center,63635225,Georg,,Mariahilf,48.192184424352284,16.350950999813982,Private room,35,5,4,2018-07-22,0.55,1,0
26547600,Nice room with Hochbett close to Schönbrunn,199456989,Linus,,Meidling,48.168196647305585,16.30706107748843,Private room,12,7,6,2018-08-01,0.85,1,0
26552939,Big room in Vienna 25m^2,199650541,Yazan,,Ottakring,48.210585216964525,16.31790982986235,Private room,30,1,7,2018-08-17,1.08,1,0
26553264,Penthouseloft with terraces in the city center,191321454,Isabelle,,Josefstadt,48.212156141666696,16.349069719560205,Entire home/apt,129,2,6,2019-01-05,1.22,1,16
26553645,Beautiful Summer Room in Vienna,16225455,Lisa,,Whring,48.23450827886416,16.32301561593979,Private room,25,3,1,2018-10-30,0.29,1,47
26559340,ROOM in 2bedroom flat in one of the best districts,31697392,María,,Alsergrund,48.223068404739436,16.358592327613664,Private room,33,2,9,2018-10-29,1.27,3,3
26560125,Cozy Room in Center of Vienna + Breakfast and more,70825260,Shahram,,Leopoldstadt,48.2191804866951,16.386300036972383,Private room,35,2,36,2019-02-04,5.00,1,94
26566493,Cool Feeling on the Top. Relaxing Atmosphere.,29441351,Sabine,,Hernals,48.22357652922331,16.319360634093357,Entire home/apt,37,3,12,2019-01-02,1.66,2,284
26567582,Your home in Vienna.  7 min to city center,145832546,Vero,,Leopoldstadt,48.21940633459573,16.40443170030579,Entire home/apt,50,1,17,2018-09-15,2.34,2,0
26576826,Home at Stephansdom Heart of Vienna,187230159,Jade,,Innere Stadt,48.207557907009104,16.37754188006296,Entire home/apt,90,2,12,2018-12-06,1.84,1,58
26577900,Cosy flat perfect for families&couples,112196513,Marisa,,Leopoldstadt,48.220107949594535,16.407632738468763,Entire home/apt,50,4,11,2018-12-26,1.59,1,0
26578342,Park Vienna Hauptbahnhof Apartments,199851080,Vanya,,Favoriten,48.1765027070133,16.387387874289725,Entire home/apt,80,3,2,2018-09-18,0.34,1,365
26582362,Stylish and central - 39m2 Apartment,92298778,Ruben,,Favoriten,48.17400104453264,16.391669401709176,Entire home/apt,59,1,12,2018-10-16,1.70,3,64
26582739,Apartment im Industrie Style nahe Zentrum,178735296,Violeta,,Leopoldstadt,48.22339204832694,16.38638263660393,Entire home/apt,90,3,18,2019-01-03,2.57,2,82
26589383,LivingInn6 - Apartment 4,4100946,Mag.  Arch. STEINBÖCK,,Leopoldstadt,48.230467401620565,16.387035825933967,Entire home/apt,190,2,0,,,12,238
26593707,Nice flat with loggia,27781667,Paul,,Favoriten,48.16914811605909,16.362596370069173,Entire home/apt,40,7,5,2018-12-31,0.89,1,70
26594558,Cosy Room near Schönbrunn Palace,158392504,Robert,,Meidling,48.169106093618865,16.304083273224137,Private room,55,1,12,2019-01-03,1.76,1,180
26600091,Apartment  in the centre of Vienna!,58571025,Astrid,,Landstra§e,48.19410835396181,16.40762232981474,Entire home/apt,60,3,14,2019-01-05,2.28,1,175
26604073,LivingInn6 - Apartment 5,4100946,Mag.  Arch. STEINBÖCK,,Leopoldstadt,48.23090423279183,16.38831627992422,Entire home/apt,85,2,0,,,12,246
26612759,"Appartement, 3. Etage",200084869,Franz,,Mariahilf,48.194841182566805,16.340946303817564,Entire home/apt,75,2,14,2019-01-20,2.30,1,344
26613411,Premium Apartment at the best Location in Town,187944863,Sharon,,Innere Stadt,48.20895271744084,16.368287702556007,Entire home/apt,180,1,19,2018-11-04,2.60,1,345
26614904,City Apartment close to city centre (D19),51562386,Karim,,Rudolfsheim-Fnfhaus,48.19916431744223,16.324975343733566,Entire home/apt,55,28,1,2019-01-31,1,6,337
26615649,Spacious Private Room - Great Location,17973871,Aaron,,Landstra§e,48.20311352649783,16.38886957124709,Private room,40,1,5,2018-08-19,0.77,3,68
26616411,subway close and quiet courtyard,9403216,Josef,,Rudolfsheim-Fnfhaus,48.18880292547834,16.333744743739558,Entire home/apt,55,3,7,2019-01-08,1.12,9,268
26618778,Theresiengasse [Typ 2] Apartment 21 AKH,2805424,Robert @,,Whring,48.21942649272766,16.34207729024189,Entire home/apt,41,30,1,2018-10-07,0.24,19,127
26624106,Hundertwasser`s neighbour :),200141673,David,,Landstra§e,48.209946855188754,16.393168438087656,Entire home/apt,35,2,3,2018-09-24,0.60,1,39
26625870,Viennese Apartment Room In Lovely Setting,200153685,Emil,,Whring,48.23120358738584,16.32988638518571,Private room,30,30,25,2019-01-03,3.81,1,242
26626093,Cosy studio in vibrant viennese district,108239880,David,,Favoriten,48.175705864911706,16.364420335843526,Entire home/apt,35,2,8,2018-11-03,1.19,1,5
26627410,Zimmer in 3er-WG - Anfang bis Ende August 2018,200143538,Tina,,Favoriten,48.16787052581338,16.34610467796213,Private room,18,4,3,2018-08-28,0.50,1,39
26630387,"A Cozy Room For The Couples, For Frends",197487644,Hazel,,Whring,48.223506012138984,16.341174394248494,Private room,28,1,15,2018-12-27,2.22,2,0
26632028,Cozy Appartement nearby City Center,19647525,Merlin,,Leopoldstadt,48.220232335328674,16.404678347672526,Entire home/apt,42,4,3,2018-08-26,0.43,1,0
26632630,150m2 apartment behind Karlskirche,199399528,Valerie,,Wieden,48.198099523974044,16.372352257867856,Private room,95,3,27,2019-01-29,4.01,2,224
26632708,Be independ & enjoy your trip!,200200667,Emma,,Ottakring,48.2097205728349,16.325771992700222,Entire home/apt,79,3,3,2019-01-02,1.30,1,89
26634625,44 m2 Zimmer hinter Karlskirche,199399528,Valerie,,Wieden,48.19685466792099,16.37442041184472,Private room,40,3,34,2019-02-06,5.28,2,177
26635893,NEW: Lovely apartment close to metro & city center,4286381,Sandra,,Landstra§e,48.198459057167085,16.3988269861907,Entire home/apt,60,3,4,2019-01-04,0.55,1,0
26637081,Studio Apartment Wasagasse 1090 Wien,145174337,Apartment,,Alsergrund,48.22050438572176,16.358055987269562,Entire home/apt,62,3,0,,,2,303
26638154,Lovely room close to main station & city center,168935336,Pelwan,,Favoriten,48.171406086241745,16.362102168687493,Private room,21,1,29,2019-01-13,4.10,1,61
26639292,WIEN HOME,32594769,Ronnie Christopher,,Alsergrund,48.22209821973833,16.35111900601191,Entire home/apt,129,3,0,,,1,0
26644667,Design flat near center,200307338,Strahinja,,Alsergrund,48.21975013962033,16.355971528545858,Entire home/apt,50,1,3,2018-08-09,0.44,1,0
